State,FIPS,County,pop,landAreakm2,waterAreakm2,totalAreakm2,lat,long,States_full
KY,21105,Hickman,4902,627.488,27.882,655.37,+36.675916°,–88.972020°,Kentucky
KY,21107,Hopkins,46920,1403.761,32.168,1435.9289999999999,+37.311070°,–87.542196°,Kentucky
KY,21109,Jackson,13494,894.065,3.398,897.4630000000001,+37.403320°,–84.020686°,Kentucky
KY,21111,Jefferson,741096,985.2739999999999,44.719,1029.993,+38.189533°,–85.657624°,Kentucky
KY,21113,Jessamine,48586,445.777,6.176,451.954,+37.873291°,–84.583960°,Kentucky
KY,21115,Johnson,23356,678.456,5.651,684.107,+37.849260°,–82.830639°,Kentucky
KY,21117,Kenton,159720,415.045,10.611,425.656,+38.930477°,–84.533492°,Kentucky
KY,21119,Knott,16346,910.427,3.454,913.8810000000001,+37.354703°,–82.949138°,Kentucky
KY,21121,Knox,31883,1000.505,3.758,1004.263,+36.887476°,–83.855630°,Kentucky
KY,21123,Larue,14193,677.332,5.463,682.794,+37.545518°,–85.697209°,Kentucky
KY,21125,Laurel,58849,1123.933,25.232,1149.164,+37.113268°,–84.119395°,Kentucky
KY,21127,Lawrence,15860,1076.387,11.585,1087.971,+38.074459°,–82.738305°,Kentucky
KY,21129,Lee,7887,540.938,6.215,547.153,+37.605383°,–83.718497°,Kentucky
KY,21131,Leslie,11310,1038.182,9.331,1047.513,+37.087846°,–83.388616°,Kentucky
KY,21133,Letcher,24519,875.193,2.899,878.091,+37.118503°,–82.861175°,Kentucky
KY,21135,Lewis,13870,1250.54,32.493,1283.0330000000001,+38.532051°,–83.373303°,Kentucky
KY,21137,Lincoln,24742,865.301,6.426,871.727,+37.457257°,–84.658074°,Kentucky
KY,21139,Livingston,9519,810.9960000000001,75.645,886.64,+37.209517°,–88.363426°,Kentucky
KY,21141,Logan,26835,1430.014,12.690,1442.703,+36.859829°,–86.881436°,Kentucky
KY,21143,Lyon,8314,553.8430000000001,110.563,664.4060000000001,+37.023976°,–88.083391°,Kentucky
KY,21145,McCracken,65565,644.243,50.315,694.558,+37.053688°,–88.712378°,Kentucky
KY,21147,McCreary,18306,1105.415,10.733,1116.147,+36.731136°,–84.491052°,Kentucky
KY,21149,McLean,9531,653.905,9.736,663.6410000000001,+37.530575°,–87.262931°,Kentucky
KY,21151,Madison,82916,1132.583,15.447,1148.03,+37.723528°,–84.277008°,Kentucky
KY,21153,Magoffin,13333,798.8660000000001,1.848,800.7139999999999,+37.698954°,–83.069716°,Kentucky
KY,21155,Marion,19820,888.387,9.971,898.3589999999999,+37.552247°,–85.269242°,Kentucky
KY,21157,Marshall,31448,780.2410000000001,100.797,881.038,+36.882017°,–88.332752°,Kentucky
KY,21159,Martin,12929,594.674,2.574,597.248,+37.796774°,–82.506623°,Kentucky
KY,21161,Mason,17490,621.927,16.278,638.206,+38.594068°,–83.828052°,Kentucky
KY,21163,Meade,28602,791.043,49.415,840.4580000000001,+37.967476°,–86.200863°,Kentucky
KY,21165,Menifee,6306,527.2819999999999,6.085,533.367,+37.950715°,–83.597345°,Kentucky
KY,21167,Mercer,21331,644.382,11.692,656.074,+37.812085°,–84.879695°,Kentucky
KY,21169,Metcalfe,10099,750.178,4.000,754.178,+36.990394°,–85.629554°,Kentucky
KY,21171,Monroe,10963,853.073,6.949,860.023,+36.714077°,–85.713508°,Kentucky
KY,21173,Montgomery,26499,511.175,3.862,515.0369999999999,+38.038138°,–83.912338°,Kentucky
KY,21175,Morgan,13923,987.1139999999999,6.892,994.0060000000001,+37.922940°,–83.258944°,Kentucky
KY,21177,Muhlenberg,31499,1209.729,31.912,1241.641,+37.213816°,–87.134092°,Kentucky
KY,21179,Nelson,43437,1081.3519999999999,17.000,1098.3519999999999,+37.803188°,–85.465955°,Kentucky
KY,21181,Nicholas,7135,505.49,4.307,509.796,+38.337132°,–84.025554°,Kentucky
KY,21183,Ohio,23842,1521.0320000000002,23.188,1544.221,+37.477859°,–86.844871°,Kentucky
KY,21185,Oldham,60316,484.89300000000003,23.870,508.76300000000003,+38.400046°,–85.456059°,Kentucky
KY,21187,Owen,10841,909.352,8.143,917.495,+38.499603°,–84.841509°,Kentucky
KY,21189,Owsley,4755,511.283,2.286,513.569,+37.423452°,–83.691566°,Kentucky
KY,21191,Pendleton,14877,717.8330000000001,12.331,730.164,+38.690765°,–84.354041°,Kentucky
KY,21193,Perry,28712,879.7410000000001,7.613,887.3539999999999,+37.241282°,–83.217772°,Kentucky
KY,21195,Pike,65024,2037.888,4.757,2042.644,+37.482067°,–82.402869°,Kentucky
KY,21197,Powell,12613,463.555,2.958,466.51300000000003,+37.810379°,–83.826985°,Kentucky
KY,21199,Pulaski,63063,1705.2679999999998,48.553,1753.8210000000001,+37.108312°,–84.579986°,Kentucky
KY,21201,Robertson,2282,258.768,0.485,259.253,+38.513826°,–84.063757°,Kentucky
KY,21203,Rockcastle,17056,819.847,4.018,823.865,+37.361220°,–84.314419°,Kentucky
KY,21205,Rowan,23333,724.666,16.759,741.426,+38.205894°,–83.425969°,Kentucky
KY,21207,Russell,17565,656.9689999999999,75.675,732.6439999999999,+36.989127°,–85.058976°,Kentucky
KY,21209,Scott,47173,729.77,9.498,739.268,+38.289882°,–84.579376°,Kentucky
KY,21211,Shelby,42074,983.2539999999999,15.631,998.885,+38.239426°,–85.228360°,Kentucky
KY,21213,Simpson,17327,606.585,5.857,612.443,+36.740863°,–86.581464°,Kentucky
KY,21215,Spencer,17061,483.49199999999996,12.898,496.39099999999996,+38.026976°,–85.321525°,Kentucky
KY,21217,Taylor,24512,689.784,27.170,716.954,+37.365106°,–85.326698°,Kentucky
KY,21219,Todd,12460,969.941,6.631,976.572,+36.840338°,–87.183642°,Kentucky
KY,21221,Trigg,14339,1143.307,103.331,1246.638,+36.807681°,–87.858652°,Kentucky
KY,21223,Trimble,8809,392.76599999999996,11.834,404.6,+38.618193°,–85.355171°,Kentucky
KY,21225,Union,15007,887.9739999999999,53.168,941.1419999999999,+37.658029°,–87.951650°,Kentucky
KY,21227,Warren,113792,1402.7379999999998,15.447,1418.185,+36.995634°,–86.423579°,Kentucky
KY,21229,Washington,11717,769.916,10.192,780.1080000000001,+37.754209°,–85.175416°,Kentucky
KY,21231,Wayne,20813,1186.656,67.316,1253.972,+36.802011°,–84.830440°,Kentucky
KY,21233,Webster,13621,859.7280000000001,9.615,869.3430000000001,+37.520021°,–87.685095°,Kentucky
KY,21235,Whitley,35637,1133.974,18.878,1152.851,+36.758021°,–84.144550°,Kentucky
KY,21237,Wolfe,7355,575.419,1.505,576.925,+37.743774°,–83.495068°,Kentucky
KY,21239,Woodford,24939,488.94800000000004,8.423,497.371,+38.042789°,–84.748147°,Kentucky
LA,22001,Acadia,61773,1696.751,6.049,1702.799,+30.291497°,–92.411037°,Louisiana
LA,22003,Allen,25764,1973.175,10.637,1983.8110000000001,+30.652744°,–92.819605°,Louisiana
LA,22005,Ascension,107215,751.047,33.165,784.212,+30.202946°,–90.910023°,Louisiana
LA,22007,Assumption,23421,877.1210000000001,67.009,944.13,+29.899884°,–91.050528°,Louisiana
LA,22009,Avoyelles,42073,2155.994,86.273,2242.268,+31.085094°,–91.993798°,Louisiana
LA,22011,Beauregard,35654,2997.502,21.999,3019.5009999999997,+30.645018°,–93.340253°,Louisiana
LA,22013,Bienville,14353,2101.175,27.978,2129.153,+32.344268°,–93.061513°,Louisiana
LA,22015,Bossier,116979,2175.738,70.351,2246.089,+32.696202°,–93.617977°,Louisiana
LA,22017,Caddo,254969,2275.405,150.957,2426.362,+32.577195°,–93.882423°,Louisiana
LA,22019,Calcasieu,192768,2754.864,79.292,2834.157,+30.229559°,–93.358015°,Louisiana
LA,22021,Caldwell,10132,1371.204,29.277,1400.481,+32.101244°,–92.114180°,Louisiana
LA,22023,Cameron,6839,3327.842,"1,688.108",5015.95,+29.871989°,–93.165437°,Louisiana
LA,22025,Catahoula,10407,1833.789,81.301,1915.0910000000001,+31.666517°,–91.846703°,Louisiana
LA,22027,Claiborne,17195,1955.126,32.473,1987.599,+32.827585°,–92.991125°,Louisiana
LA,22029,Concordia,20822,1805.014,130.488,1935.5020000000002,+31.469806°,–91.626314°,Louisiana
LA,22031,De Soto,26656,2267.739,49.234,2316.973,+32.059248°,–93.740797°,Louisiana
LA,22033,East Baton Rouge,440171,1179.412,38.491,1217.903,+30.544002°,–91.093174°,Louisiana
LA,22035,East Carroll,7759,1089.619,56.274,1145.893,+32.730170°,–91.234141°,Louisiana
LA,22037,East Feliciana,20267,1174.326,6.133,1180.4589999999998,+30.839784°,–91.043434°,Louisiana
LA,22039,Evangeline,33984,1715.55,44.668,1760.2179999999998,+30.720693°,–92.404086°,Louisiana
LA,22041,Franklin,20767,1617.668,28.108,1645.776,+32.138279°,–91.672101°,Louisiana
LA,22043,Grant,22309,1665.4289999999999,56.015,1721.444,+31.597787°,–92.561716°,Louisiana
LA,22045,Iberia,73240,1486.94,"1,182.115",2669.0559999999996,+29.606013°,–91.842706°,Louisiana
LA,22047,Iberville,33387,1602.236,88.658,1690.895,+30.288394°,–91.363150°,Louisiana
LA,22049,Jackson,16274,1474.1779999999999,28.733,1502.911,+32.304480°,–92.556672°,Louisiana
LA,22051,Jefferson,432552,765.683,957.755,1723.4370000000001,+29.503300°,–90.036231°,Louisiana
LA,22053,Jefferson Davis,31594,1686.932,18.718,1705.65,+30.269529°,–92.816221°,Louisiana
LA,22055,Lafayette,221578,695.98,1.267,697.247,+30.206507°,–92.064170°,Louisiana
LA,22057,Lafourche,96318,2766.6620000000003,"1,051.775",3818.438,+29.491993°,–90.394849°,Louisiana
LA,22059,La Salle,14890,1617.9229999999998,97.668,1715.5910000000001,+31.680836°,–92.161809°,Louisiana
LA,22061,Lincoln,46735,1221.806,1.898,1223.704,+32.601148°,–92.662082°,Louisiana
LA,22063,Livingston,128026,1678.749,141.614,1820.3629999999998,+30.440419°,–90.727474°,Louisiana
LA,22065,Madison,12093,1617.283,68.539,1685.8220000000001,+32.365824°,–91.240729°,Louisiana
LA,22067,Morehouse,27979,2058.87,28.879,2087.749,+32.820008°,–91.800399°,Louisiana
LA,22069,Natchitoches,39566,3243.312,121.064,3364.3759999999997,+31.734982°,–93.086106°,Louisiana
LA,22071,Orleans,343829,438.80300000000005,468.240,907.044,+30.068636°,–89.939007°,Louisiana
LA,22073,Ouachita,153720,1580.945,55.282,1636.226,+32.477495°,–92.154798°,Louisiana
LA,22075,Plaquemines,23042,2019.961,"4,629.053",6649.014,+29.402337°,–89.298489°,Louisiana
LA,22077,Pointe Coupee,22802,1443.52,86.418,1529.9379999999999,+30.708319°,–91.604621°,Louisiana
LA,22079,Rapides,131613,3413.506,113.170,3526.676,+31.193204°,–92.535953°,Louisiana
LA,22081,Red River,9091,1007.7389999999999,34.328,1042.066,+32.101213°,–93.349050°,Louisiana
LA,22083,Richland,20725,1447.915,14.174,1462.089,+32.418121°,–91.758375°,Louisiana
LA,22085,Sabine,24233,2244.637,375.446,2620.0820000000003,+31.560209°,–93.559228°,Louisiana
LA,22087,St. Bernard,35897,977.7639999999999,"4,611.616",5589.380999999999,+29.918110°,–89.263494°,Louisiana
LA,22089,St. Charles,52780,722.821,340.703,1063.524,+29.913833°,–90.359314°,Louisiana
LA,22091,St. Helena,11203,1057.758,2.811,1060.569,+30.821423°,–90.709350°,Louisiana
LA,22093,St. James,22102,625.578,42.532,668.11,+30.024820°,–90.793956°,Louisiana
LA,22095,St. John the Baptist,45924,551.852,348.525,900.3760000000001,+30.117471°,–90.504677°,Louisiana
LA,22097,St. Landry,83384,2392.837,39.115,2431.952,+30.583441°,–91.989275°,Louisiana
LA,22099,St. Martin,52160,1910.4979999999998,204.201,2114.699,+30.121433°,–91.611481°,Louisiana
LA,22101,St. Mary,54650,1438.425,"1,460.867",2899.292,+29.629349°,–91.463804°,Louisiana
LA,22103,St. Tammany,233740,2189.967,721.668,2911.635,+30.410022°,–89.951962°,Louisiana
LA,22105,Tangipahoa,121097,2049.3920000000003,82.863,2132.255,+30.621581°,–90.406633°,Louisiana
LA,22107,Tensas,5252,1561.205,99.471,1660.6760000000002,+32.001489°,–91.342576°,Louisiana
LA,22109,Terrebonne,111860,3190.386,"2,202.157",5392.543000000001,+29.333266°,–90.844191°,Louisiana
LA,22111,Union,22721,2271.389,73.594,2344.984,+32.829349°,–92.375650°,Louisiana
LA,22113,Vermilion,57999,3038.572,955.369,3993.942,+29.786872°,–92.290090°,Louisiana
LA,22115,Vernon,52334,3439.2709999999997,35.159,3474.43,+31.110563°,–93.181520°,Louisiana
LA,22117,Washington,47168,1734.0610000000001,16.472,1750.533,+30.852144°,–90.046253°,Louisiana
LA,22119,Webster,41207,1535.94,56.488,1592.4279999999999,+32.732152°,–93.339825°,Louisiana
LA,22121,West Baton Rouge,23788,498.29900000000004,29.602,527.901,+30.464052°,–91.309808°,Louisiana
LA,22123,West Carroll,11604,931.4789999999999,2.386,933.865,+32.792480°,–91.451998°,Louisiana
LA,22125,West Feliciana,15625,1044.318,59.024,1103.3419999999999,+30.872701°,–91.421008°,Louisiana
LA,22127,Winn,15313,2460.712,17.448,2478.16,+31.941187°,–92.641269°,Louisiana
ME,23001,Androscoggin,107702,1211.9260000000002,75.611,1287.537,+44.167681°,–70.207435°,Maine
ME,23003,Aroostook,71870,17278.665,404.654,17683.319,+46.727057°,–68.649410°,Maine
ME,23005,Cumberland,281674,2163.263,989.950,3153.2129999999997,+43.808348°,–70.330375°,Maine
ME,23007,Franklin,30768,4394.196,121.393,4515.589,+44.973012°,–70.444727°,Maine
ME,23009,Hancock,54418,4110.034000000001,"1,963.321",6073.355,+44.564906°,–68.370703°,Maine
ME,23011,Kennebec,122151,2246.877,216.654,2463.531,+44.417012°,–69.765764°,Maine
ME,23013,Knox,39736,945.691,"2,017.114",2962.8059999999996,+44.042045°,–69.038515°,Maine
ME,23015,Lincoln,34457,1180.5639999999999,631.400,1811.964,+43.994265°,–69.514029°,Maine
ME,23017,Oxford,57833,5378.991,256.087,5635.078,+44.494585°,–70.734688°,Maine
ME,23019,Penobscot,153923,8799.126,413.671,9212.796,+45.390602°,–68.657487°,Maine
ME,23021,Piscataquis,17535,10258.571,"1,080.310",11338.881000000001,+45.917678°,–69.104548°,Maine
ME,23023,Sagadahoc,35293,657.067,301.332,958.3989999999999,+43.916694°,–69.843994°,Maine
ME,23025,Somerset,52228,10164.157,438.038,10602.195,+45.507482°,–69.976040°,Maine
ME,23027,Waldo,38786,1890.48,318.150,2208.629,+44.505361°,–69.139678°,Maine
ME,23029,Washington,32856,6637.258000000001,"1,800.020",8437.277,+44.967009°,–67.609354°,Maine
ME,23031,York,197131,2565.935,722.609,3288.5440000000003,+43.427239°,–70.670402°,Maine
MD,24001,Allegany,75087,1098.5639999999999,14.954,1113.518,+39.612309°,–78.703108°,Maryland
MD,24003,Anne Arundel,537656,1074.5910000000001,447.805,1522.396,+38.993374°,–76.560511°,Maryland
MD,24005,Baltimore,805029,1549.595,216.145,1765.739,+39.443167°,–76.616569°,Maryland
MD,24009,Calvert,88737,552.061,341.670,893.7310000000001,+38.521358°,–76.525864°,Maryland
MD,24011,Caroline,33066,827.2919999999999,16.790,844.082,+38.871531°,–75.831631°,Maryland
MD,24013,Carroll,167134,1159.265,13.190,1172.455,+39.563189°,–77.015512°,Maryland
MD,24015,Cecil,101108,896.8430000000001,185.351,1082.194,+39.562352°,–75.941584°,Maryland
MD,24017,Charles,146551,1185.5639999999999,479.716,1665.28,+38.472853°,–77.015427°,Maryland
MD,24019,Dorchester,32618,1400.575,"1,145.393",2545.969,+38.429196°,–76.047433°,Maryland
MD,24021,Frederick,233385,1709.965,18.537,1728.5020000000002,+39.470427°,–77.397627°,Maryland
MD,24023,Garrett,30097,1675.989,22.363,1698.352,+39.529871°,–79.269416°,Maryland
MD,24025,Harford,244826,1132.055,231.944,1363.999,+39.537429°,–76.299789°,Maryland
MD,24027,Howard,287085,649.4159999999999,6.872,656.288,+39.252264°,–76.924406°,Maryland
MD,24029,Kent,20197,717.505,353.313,1070.819,+39.239177°,–76.124200°,Maryland
MD,24031,Montgomery,971777,1272.343,40.645,1312.989,+39.137382°,–77.203063°,Maryland
MD,24033,Prince George's,863420,1250.164,41.816,1291.98,+38.825880°,–76.847272°,Maryland
MD,24035,Queen Anne's,47798,963.2360000000001,359.450,1322.6860000000001,+39.040693°,–76.082405°,Maryland
MD,24037,St. Mary's,105151,925.092,"1,054.310",1979.402,+38.222666°,–76.534271°,Maryland
MD,24039,Somerset,26470,828.079,752.725,1580.805,+38.074450°,–75.853323°,Maryland
MD,24041,Talbot,37782,695.5110000000001,539.409,1234.92,+38.749427°,–76.179130°,Maryland
MD,24043,Washington,147430,1185.644,24.769,1210.413,+39.603621°,–77.814671°,Maryland
MD,24045,Wicomico,98733,969.804,66.809,1036.613,+38.367389°,–75.632206°,Maryland
MD,24047,Worcester,51454,1212.8410000000001,586.835,1799.6760000000002,+38.222133°,–75.309932°,Maryland
MD,24510,Baltimore [9],620961,209.643,28.768,238.412,+39.300214°,–76.610516°,Maryland
MA,25001,Barnstable,215888,1019.738,"2,361.588",3381.3259999999996,+41.798819°,–70.211083°,Massachusetts
MA,25003,Berkshire,131219,2400.465,50.772,2451.238,+42.375314°,–73.213948°,Massachusetts
MA,25005,Bristol,548285,1432.511,357.754,1790.265,+41.748576°,–71.087062°,Massachusetts
MA,25007,Dukes,16535,267.404,"1,004.180",1271.5839999999998,+41.380939°,–70.701536°,Massachusetts
MA,25009,Essex,743159,1275.732,870.005,2145.737,+42.642711°,–70.865107°,Massachusetts
MA,25011,Franklin,71372,1811.229,65.411,1876.64,+42.583791°,–72.591655°,Massachusetts
MA,25013,Hampden,463490,1598.386,44.317,1642.703,+42.136198°,–72.635648°,Massachusetts
MA,25015,Hampshire,158080,1365.585,46.500,1412.086,+42.339459°,–72.663694°,Massachusetts
MA,25017,Middlesex,1503085,2118.135,75.740,2193.875,+42.479477°,–71.396507°,Massachusetts
MA,25019,Nantucket,10172,116.471,669.992,786.4639999999999,+41.305878°,–70.141910°,Massachusetts
MA,25021,Norfolk,670850,1025.9080000000001,124.945,1150.853,+42.169703°,–71.179875°,Massachusetts
MA,25023,Plymouth,494919,1706.997,"1,124.514",2831.511,+41.987196°,–70.741942°,Massachusetts
MA,25025,Suffolk,722023,150.619,160.749,311.368,+42.331960°,–71.020173°,Massachusetts
MA,25027,Worcester,798552,3912.877,177.217,4090.094,+42.311693°,–71.940282°,Massachusetts
MI,26001,Alcona,10942,1747.168,"2,890.420",4637.588,+44.682535°,–82.834080°,Michigan
MI,26003,Alger,9601,2370.019,"10,703.555",13073.573999999999,+47.080077°,–86.564108°,Michigan
MI,26005,Allegan,111408,2137.3379999999997,"2,610.857",4748.195,+42.595788°,–86.634745°,Michigan
MI,26007,Alpena,29598,1481.111,"2,908.717",4389.8279999999995,+44.894954°,–83.426574°,Michigan
MI,26009,Antrim,23580,1232.0639999999999,326.513,1558.5770000000002,+45.005457°,–85.175625°,Michigan
MI,26011,Arenac,15899,940.6610000000001,822.319,1762.98,+44.036870°,–83.740675°,Michigan
MI,26013,Baraga,8860,2326.475,441.630,2768.1040000000003,+46.696068°,–88.356022°,Michigan
MI,26015,Barry,59173,1432.5,62.029,1494.53,+42.582811°,–85.314550°,Michigan
MI,26017,Bay,107771,1145.558,487.992,1633.55,+43.699711°,–83.978701°,Michigan
MI,26019,Benzie,17525,828.028,"1,398.241",2226.269,+44.648621°,–86.494317°,Michigan
MI,26021,Berrien,156813,1470.4579999999999,"2,625.535",4095.993,+41.792639°,–86.741822°,Michigan
MI,26023,Branch,45248,1311.489,34.465,1345.954,+41.918585°,–85.066523°,Michigan
MI,26025,Calhoun,136146,1829.135,31.390,1860.526,+42.242990°,–85.012385°,Michigan
MI,26027,Cass,52293,1269.254,47.281,1316.535,+41.916240°,–85.999457°,Michigan
MI,26029,Charlevoix,25949,1078.313,"2,522.971",3601.285,+45.513164°,–85.450392°,Michigan
MI,26031,Cheboygan,26152,1852.525,440.606,2293.131,+45.476120°,–84.495271°,Michigan
MI,26033,Chippewa,38520,4036.29,"2,952.509",6988.799,+46.321819°,–84.520630°,Michigan
MI,26035,Clare,30926,1461.57,28.553,1490.122,+43.991137°,–84.838325°,Michigan
MI,26037,Clinton,75382,1466.991,21.106,1488.098,+42.950455°,–84.591695°,Michigan
MI,26039,Crawford,14074,1440.7579999999998,18.032,1458.79,+44.680208°,–84.611132°,Michigan
MI,26041,Delta,37069,3033.1240000000003,"2,124.381",5157.505999999999,+45.805101°,–86.901373°,Michigan
MI,26043,Dickinson,26168,1972.0179999999998,40.533,2012.5510000000002,+46.012823°,–87.866119°,Michigan
MI,26045,Eaton,107759,1489.6960000000001,11.028,1500.724,+42.589614°,–84.846524°,Michigan
MI,26047,Emmet,32694,1210.8039999999999,"1,073.558",2284.362,+45.590094°,–84.986822°,Michigan
MI,26049,Genesee,425790,1649.764,32.659,1682.4229999999998,+43.021077°,–83.706372°,Michigan
MI,26051,Gladwin,25692,1299.601,36.650,1336.2520000000002,+43.989750°,–84.389816°,Michigan
MI,26053,Gogebic,16427,2853.775,969.937,3823.712,+46.488054°,–89.788314°,Michigan
MI,26055,Grand Traverse,86986,1202.612,354.786,1557.398,+44.718688°,–85.553848°,Michigan
MI,26057,Gratiot,42476,1472.3139999999999,8.151,1480.465,+43.292326°,–84.604690°,Michigan
MI,26059,Hillsdale,46688,1549.158,22.981,1572.139,+41.864475°,–84.642409°,Michigan
MI,26061,Houghton,36628,2613.555,"1,275.315",3888.869,+46.998305°,–88.652066°,Michigan
MI,26063,Huron,33118,2164.47,"3,369.824",5534.294,+43.907616°,–82.857045°,Michigan
MI,26065,Ingham,280895,1440.344,11.894,1452.2379999999998,+42.603534°,–84.373811°,Michigan
MI,26067,Ionia,63905,1479.671,22.642,1502.3129999999999,+42.944650°,–85.073766°,Michigan
MI,26069,Iosco,25887,1422.1529999999998,"3,473.073",4895.226,+44.329482°,–82.849447°,Michigan
MI,26071,Iron,11817,3020.312,116.707,3137.0190000000002,+46.170249°,–88.540409°,Michigan
MI,26073,Isabella,70311,1483.226,12.960,1496.1860000000001,+43.645233°,–84.839425°,Michigan
